hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,agent_campany,total_guests,total_nights,estimated_revenue,is_family
Resort Hotel,1,132,2016,October,43,18,0,4,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,93.0,0,0,Canceled,2016-06-09,Agent,3,4,372.0,0
Resort Hotel,1,116,2016,October,43,18,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,2016-06-24,Agent,2,4,232.0,0
Resort Hotel,1,132,2016,October,43,18,0,4,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,103.0,0,0,Canceled,2016-06-09,Agent,3,4,412.0,0
Resort Hotel,1,63,2016,October,43,18,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,74.0,0,2,Canceled,2016-10-05,Agent,2,4,296.0,0
Resort Hotel,1,111,2016,October,43,18,0,4,3,1,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2016-07-21,Agent,4,4,492.0,1
Resort Hotel,1,386,2016,October,43,18,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,50.4,0,2,Canceled,2015-10-09,Direct,2,5,252.0,0
Resort Hotel,1,2,2016,October,43,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,52.8,0,0,Canceled,2016-10-17,Agent,1,1,52.8,0
Resort Hotel,1,127,2016,October,43,19,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,1,Canceled,2016-10-06,Agent,2,2,136.0,0
Resort Hotel,1,15,2016,October,43,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,85.0,0,1,Canceled,2016-10-10,Agent,2,2,170.0,0
Resort Hotel,1,23,2016,October,43,19,0,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,1,Canceled,2016-10-05,Agent,4,3,390.0,1
Resort Hotel,1,23,2016,October,43,19,0,3,2,0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,1,Canceled,2016-10-06,Agent,2,3,180.0,0
Resort Hotel,1,211,2016,October,43,19,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.8,0,0,Canceled,2016-03-22,Agent,2,3,203.39999999999998,0
Resort Hotel,1,123,2016,October,43,19,0,4,2,0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,58.0,0,2,Canceled,2016-09-29,Agent,2,4,232.0,0
Resort Hotel,0,385,2016,October,43,19,1,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,55.0,2,0,Check-Out,2016-10-24,Direct,2,5,275.0,0
Resort Hotel,0,385,2016,October,43,19,1,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,55.0,1,0,Check-Out,2016-10-24,Direct,2,5,275.0,0
Resort Hotel,0,385,2016,October,43,19,1,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,49.0,0,0,Check-Out,2016-10-24,Direct,2,5,245.0,0
Resort Hotel,0,385,2016,October,43,19,1,4,3,0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,,0,Transient-Party,79.0,0,0,Check-Out,2016-10-24,Direct,3,5,395.0,0
Resort Hotel,1,127,2016,October,43,19,0,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,0,Canceled,2016-06-28,Agent,4,2,260.0,1
Resort Hotel,1,20,2016,October,43,19,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0,Canceled,2016-09-29,Agent,2,3,180.0,0
Resort Hotel,0,385,2016,October,43,19,1,4,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,51.0,0,0,Check-Out,2016-10-24,Direct,2,5,255.0,0
Resort Hotel,0,385,2016,October,43,19,2,5,2,0,1,BB,GBR,Groups,Corporate,0,0,0,A,C,2,No Deposit,,,0,Transient-Party,57.0,1,1,Check-Out,2016-10-26,Direct,3,7,399.0,1
Resort Hotel,1,145,2016,October,43,19,2,5,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,45.14,0,0,Canceled,2016-06-13,Agent,1,7,315.98,0
Resort Hotel,1,123,2016,October,43,19,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,1,Canceled,2016-06-26,Agent,2,7,406.0,0
Resort Hotel,1,99,2016,October,43,20,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-09-07,Agent,2,2,136.0,0
Resort Hotel,1,386,2016,October,43,20,0,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,49.0,0,0,Canceled,2016-07-11,Direct,2,3,147.0,0
Resort Hotel,1,113,2016,October,43,20,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,2016-06-29,Agent,2,3,174.0,0
Resort Hotel,1,386,2016,October,43,20,1,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,49.0,0,0,Canceled,2016-09-14,Direct,2,4,196.0,0
Resort Hotel,0,386,2016,October,43,20,1,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,49.0,0,0,Check-Out,2016-10-24,Direct,2,4,196.0,0
Resort Hotel,1,34,2016,October,43,20,1,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,49.0,0,0,Canceled,2016-09-16,Direct,2,4,196.0,0
Resort Hotel,1,3,2016,October,43,20,2,4,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,2016-10-17,Direct,2,6,48.0,0
Resort Hotel,1,101,2016,October,43,20,2,5,3,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,89.0,0,0,Canceled,2016-07-11,Direct,3,7,623.0,0
Resort Hotel,1,130,2016,October,43,21,0,1,3,1,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,118.0,0,0,Canceled,2016-06-20,Agent,4,1,118.0,1
Resort Hotel,1,111,2016,October,43,21,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,110.0,0,1,Canceled,2016-09-25,Agent,2,1,110.0,0
Resort Hotel,1,70,2016,October,43,21,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient,59.0,0,0,Canceled,2016-08-31,Agent,2,1,59.0,0
Resort Hotel,1,24,2016,October,43,21,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,1,No Deposit,,,0,Transient-Party,60.0,0,1,Canceled,2016-10-11,Direct,2,1,60.0,0
Resort Hotel,1,130,2016,October,43,21,0,1,3,1,0,BB,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2016-06-20,Agent,4,1,123.0,1
Resort Hotel,1,131,2016,October,43,21,0,2,3,1,0,HB,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,171.0,0,0,Canceled,2016-06-20,Agent,4,2,342.0,1
Resort Hotel,0,8,2016,October,43,21,0,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,,0,Transient,129.0,0,0,Check-Out,2016-10-23,Agent,2,2,258.0,0
Resort Hotel,1,135,2016,October,43,21,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-07-13,Agent,2,2,136.0,0
Resort Hotel,1,124,2016,October,43,21,0,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,92.4,0,2,No-Show,2016-10-21,Agent,2,2,184.8,0
Resort Hotel,1,110,2016,October,43,21,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,77.0,0,0,Canceled,2016-08-01,Agent,2,2,154.0,0
Resort Hotel,1,24,2016,October,43,21,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,75.0,0,2,Canceled,2016-10-21,Agent,2,2,150.0,0
Resort Hotel,1,179,2016,October,43,21,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,75.33,0,3,Canceled,2016-10-05,Agent,2,3,225.99,0
Resort Hotel,1,27,2016,October,43,21,0,1,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.0,0,1,Canceled,2016-10-05,Agent,2,1,115.0,0
Resort Hotel,1,130,2016,October,43,21,0,1,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2016-06-20,Agent,4,1,123.0,1
Resort Hotel,1,173,2016,October,43,21,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.33,0,0,Canceled,2016-05-01,Agent,2,3,195.99,0
Resort Hotel,1,78,2016,October,43,21,2,2,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,171.0,,0,Transient,48.88,0,0,Canceled,2016-08-04,Agent,3,4,195.52,1
Resort Hotel,1,164,2016,October,43,21,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,63.5,0,3,Canceled,2016-09-06,Agent,2,4,254.0,0
Resort Hotel,1,4,2016,October,43,21,2,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,G,G,0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,2016-10-17,Direct,2,5,40.0,0
Resort Hotel,1,73,2016,October,43,21,2,3,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,166.0,0,1,Canceled,2016-08-16,Agent,4,5,830.0,1
Resort Hotel,1,4,2016,October,43,21,2,4,2,0,0,BB,PRT,Groups,Corporate,0,0,0,G,G,0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,2016-10-17,Direct,2,6,48.0,0
Resort Hotel,1,319,2016,October,43,21,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,78.31,0,0,Canceled,2016-09-17,Agent,3,7,548.1700000000001,1
Resort Hotel,1,314,2016,October,43,21,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,82.8,0,0,Canceled,2016-09-08,Agent,2,7,579.6,0
Resort Hotel,1,100,2016,October,43,22,1,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,0.0,0,0,Canceled,2016-10-10,Direct,2,2,0.0,0
Resort Hotel,1,124,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,0,No Deposit,,,0,Transient-Party,75.0,0,0,Canceled,2016-08-01,Direct,2,4,300.0,0
Resort Hotel,1,138,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-06-20,Agent,2,4,272.0,0
Resort Hotel,1,141,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,78.0,0,0,Canceled,2016-06-20,Agent,2,4,312.0,0
Resort Hotel,1,178,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,70.75,0,0,Canceled,2016-06-20,Agent,2,4,283.0,0
Resort Hotel,1,178,2016,October,43,22,2,2,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,115.75,0,0,Canceled,2016-06-20,Agent,4,4,463.0,1
Resort Hotel,1,178,2016,October,43,22,2,2,3,1,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,110.75,0,0,Canceled,2016-06-20,Agent,4,4,443.0,1
Resort Hotel,1,66,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,G,G,1,No Deposit,,,0,Transient-Party,115.0,0,0,Canceled,2016-10-03,Direct,2,4,460.0,0
Resort Hotel,1,135,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-06-20,Agent,2,4,272.0,0
Resort Hotel,1,135,2016,October,43,22,2,2,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,118.0,0,0,Canceled,2016-06-20,Agent,4,4,472.0,1
Resort Hotel,1,17,2016,October,43,22,2,2,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,140.0,0,0,Canceled,2016-10-11,Agent,4,4,560.0,1
Resort Hotel,1,17,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,85.0,0,0,Canceled,2016-10-11,Agent,2,4,340.0,0
Resort Hotel,1,82,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,1,No Deposit,,,0,Transient-Party,75.0,0,0,Canceled,2016-10-03,Direct,2,4,300.0,0
Resort Hotel,1,124,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,1,No Deposit,,,0,Transient-Party,75.0,0,0,Canceled,2016-10-03,Direct,2,4,300.0,0
Resort Hotel,1,5,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,2016-10-17,Direct,2,4,32.0,0
Resort Hotel,1,17,2016,October,43,22,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,0,0,Canceled,2016-10-11,Agent,2,4,380.0,0
Resort Hotel,1,124,2016,October,43,22,2,2,2,0,0,BB,PRT,Groups,Corporate,0,0,0,G,G,0,No Deposit,,,0,Transient-Party,115.0,0,0,Canceled,2016-08-03,Direct,2,4,460.0,0
Resort Hotel,1,178,2016,October,43,22,2,2,2,2,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,110.75,0,0,Canceled,2016-06-20,Agent,4,4,443.0,1
Resort Hotel,1,124,2016,October,43,22,2,2,2,1,0,BB,PRT,Groups,Corporate,0,0,0,E,E,4,No Deposit,,,0,Transient-Party,90.0,0,0,Canceled,2016-10-20,Direct,3,4,360.0,1
Resort Hotel,1,124,2016,October,43,22,2,3,2,0,0,BB,PRT,Groups,Corporate,0,0,0,D,D,1,No Deposit,,,0,Transient-Party,65.0,0,0,Canceled,2016-09-23,Direct,2,5,325.0,0
Resort Hotel,1,114,2016,October,43,22,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,88.0,0,2,Canceled,2016-07-18,Agent,2,6,528.0,0
Resort Hotel,1,119,2016,October,43,22,2,5,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-07-04,Agent,2,7,476.0,0
Resort Hotel,1,167,2016,October,43,22,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,49.57,0,0,Canceled,2016-05-10,Agent,2,7,346.99,0
Resort Hotel,1,18,2016,October,44,23,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,,0,Transient,46.0,0,0,Canceled,2016-10-06,Agent,2,3,138.0,0
Resort Hotel,1,39,2016,October,44,23,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,1,Canceled,2016-09-14,Agent,2,4,240.0,0
Resort Hotel,1,59,2016,October,44,23,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,120.0,0,2,Canceled,2016-09-03,Agent,2,4,480.0,0
Resort Hotel,1,203,2016,October,44,23,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0,Canceled,2016-04-04,Agent,2,4,192.0,0
Resort Hotel,1,151,2016,October,44,23,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0,Canceled,2016-06-12,Agent,2,5,240.0,0
Resort Hotel,1,89,2016,October,44,23,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,46.0,0,0,Canceled,2016-08-23,Agent,2,4,184.0,0
Resort Hotel,1,133,2016,October,44,23,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,1,Canceled,2016-06-29,Agent,2,5,290.0,0
Resort Hotel,1,87,2016,October,44,23,2,4,2,0,0,HB,DZA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.0,0,0,Canceled,2016-07-30,Agent,2,6,588.0,0
Resort Hotel,1,76,2016,October,44,23,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,2016-08-08,Agent,2,5,290.0,0
Resort Hotel,1,7,2016,October,44,24,1,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,8.0,0,0,Canceled,2016-10-17,Direct,2,2,16.0,0
Resort Hotel,1,35,2016,October,44,24,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0,Canceled,2016-09-19,Agent,2,2,120.0,0
Resort Hotel,1,63,2016,October,44,24,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,2,Canceled,2016-09-13,Agent,2,2,116.0,0
Resort Hotel,1,29,2016,October,44,24,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,75.0,0,1,Canceled,2016-10-01,Agent,2,2,150.0,0
Resort Hotel,1,29,2016,October,44,24,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,1,Canceled,2016-10-01,Agent,2,2,120.0,0
Resort Hotel,1,28,2016,October,44,24,1,2,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,51.0,0,0,Canceled,2016-09-28,Agent,1,3,153.0,0
Resort Hotel,1,31,2016,October,44,24,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0,Canceled,2016-09-23,Agent,2,3,180.0,0
Resort Hotel,1,40,2016,October,44,24,1,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,105.0,0,0,Canceled,2016-09-14,Agent,2,3,315.0,0
Resort Hotel,1,50,2016,October,44,24,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0,1,Canceled,2016-09-11,Agent,2,3,270.0,0
Resort Hotel,1,180,2016,October,44,24,1,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1,Canceled,2016-08-30,Agent,2,4,192.0,0
Resort Hotel,1,66,2016,October,44,24,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,49.0,0,1,Canceled,2016-09-03,Agent,2,4,196.0,0
Resort Hotel,1,66,2016,October,44,24,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,58.0,0,1,Canceled,2016-09-03,Agent,1,4,232.0,0
Resort Hotel,1,176,2016,October,44,24,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,0,Canceled,2016-05-02,Agent,2,4,232.0,0
Resort Hotel,1,65,2016,October,44,24,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,0,Canceled,2016-08-20,Agent,2,4,272.0,0
Resort Hotel,1,86,2016,October,44,24,1,5,2,0,0,HB,DZA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.0,0,2,Canceled,2016-08-30,Agent,2,6,588.0,0
Resort Hotel,1,71,2016,October,44,24,2,5,2,1,1,BB,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,106.2,0,2,Canceled,2016-08-27,Agent,4,7,743.4,1
Resort Hotel,1,72,2016,October,44,24,2,5,2,1,0,BB,IRL,Direct,Direct,0,0,0,D,D,4,No Deposit,250.0,,0,Transient,85.74,0,2,Canceled,2016-08-26,Agent,3,7,600.18,1
Resort Hotel,1,71,2016,October,44,24,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,61.2,0,0,Canceled,2016-08-31,Agent,2,7,428.40000000000003,0
Resort Hotel,1,65,2016,October,44,24,2,5,2,1,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,76.2,0,0,Canceled,2016-08-29,Agent,3,7,533.4,1
Resort Hotel,1,43,2016,October,44,24,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,63.0,0,1,Canceled,2016-10-10,Agent,2,7,441.0,0
Resort Hotel,1,8,2016,October,44,25,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,40.0,0,0,No-Show,2016-10-25,Agent,1,1,40.0,0
Resort Hotel,1,0,2016,October,44,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,270.0,0,Transient,42.0,0,0,Canceled,2016-10-25,Company,1,1,42.0,0
Resort Hotel,0,0,2016,October,44,25,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,47.0,0,Transient,48.0,0,0,Check-Out,2016-10-26,Company,1,1,48.0,0
Resort Hotel,1,20,2016,October,44,25,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,92.5,0,0,Canceled,2016-10-05,Agent,2,4,370.0,0
Resort Hotel,1,70,2016,October,44,25,0,5,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,166.0,0,0,Canceled,2016-08-17,Agent,4,5,830.0,1
Resort Hotel,1,51,2016,October,44,25,0,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0,2,Canceled,2016-09-05,Agent,2,5,450.0,0
Resort Hotel,1,86,2016,October,44,25,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,59.16,0,1,Canceled,2016-09-08,Agent,2,9,532.4399999999999,0
Resort Hotel,1,138,2016,October,44,25,2,7,3,1,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,161.67,0,0,Canceled,2016-08-18,Agent,4,9,1455.03,1
Resort Hotel,0,7,2016,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,331.0,0,Transient-Party,63.0,0,0,Check-Out,2016-10-27,Company,1,1,63.0,0
Resort Hotel,1,0,2016,October,44,26,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,70.0,0,0,Canceled,2016-10-26,Agent,2,2,140.0,0
Resort Hotel,1,42,2016,October,44,26,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,1,Canceled,2016-09-15,Agent,2,3,180.0,0
Resort Hotel,1,65,2016,October,44,26,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.0,0,2,Canceled,2016-10-05,Agent,2,4,392.0,0
Resort Hotel,1,153,2016,October,44,26,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,45.86,0,0,Canceled,2016-05-30,Agent,2,7,321.02,0
Resort Hotel,1,78,2016,October,44,26,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,59.66,0,1,Canceled,2016-08-11,Agent,2,7,417.62,0
Resort Hotel,1,213,2016,October,44,26,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,79.84,0,0,Canceled,2016-08-25,Agent,2,7,558.88,0
Resort Hotel,1,79,2016,October,44,26,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,46.51,0,1,Canceled,2016-10-26,Agent,2,7,325.57,0
Resort Hotel,1,43,2016,October,44,26,2,5,2,0,0,BB,JEY,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,70.0,0,0,Canceled,2016-09-15,Agent,2,7,490.0,0
Resort Hotel,1,188,2016,October,44,26,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,37.2,0,0,Canceled,2016-07-20,Agent,2,8,297.6,0
